epoch,stable_dims,step,train_C,train_D,train_D_topk,train_I,train_I_topk,train_cluster,train_dim_kl,train_kl,train_loss,train_pred,train_recon,val_C,val_D,val_D_topk,val_I,val_I_topk,val_dim_kl,val_kl,val_loss,val_pred,val_recon
62,29.0,3023,0.6398287415504456,0.411574125289917,0.7533919215202332,0.2469063550233841,0.791070818901062,,,,,,,0.6480010151863098,0.42990249395370483,0.7439223527908325,0.29948484897613525,0.722741961479187,4286.19189453125,0.004286191891878843,0.4008350968360901,0.2893581688404083,0.021438147872686386
62,,3023,,,,,,0.4344707727432251,4437.20458984375,0.004437205381691456,0.47103074193000793,0.143416628241539,0.02118830382823944,,,,,,,,,,
63,29.0,3071,0.6325345635414124,0.4111073613166809,0.7649121880531311,0.2494596540927887,0.7990527749061584,,,,,,,0.6440836191177368,0.42051661014556885,0.7488136887550354,0.2996214032173157,0.7195423245429993,3372.922607421875,0.0033729225397109985,0.4167352616786957,0.3049047887325287,0.021691523492336273
63,,3071,,,,,,0.39643535017967224,4059.888916015625,0.004059890750795603,0.4206254184246063,0.11179330199956894,0.02131091244518757,,,,,,,,,,
64,28.0,3119,0.642956554889679,0.42028337717056274,0.7666314840316772,0.24486030638217926,0.8015496134757996,,,,,,,0.6392107605934143,0.426406592130661,0.7745223641395569,0.3051730692386627,0.7248106002807617,3721.35302734375,0.003721353132277727,0.45857492089271545,0.3476293981075287,0.02144482359290123
64,,3119,,,,,,0.38602080941200256,4148.97509765625,0.0041489750146865845,0.40958574414253235,0.10917440056800842,0.020650368183851242,,,,,,,,,,
65,29.0,3167,0.6391918659210205,0.41276225447654724,0.7523692846298218,0.24459223449230194,0.7153672575950623,,,,,,,0.6333314180374146,0.416435182094574,0.7520787119865417,0.31388890743255615,0.6368152499198914,2940.259765625,0.002940259873867035,0.8300767540931702,0.7130635380744934,0.022814597934484482
65,,3167,,,,,,0.3654414713382721,4086.498046875,0.004086497705429792,0.53025883436203,0.2409765124320984,0.020495010539889336,,,,,,,,,,
66,32.0,3215,0.6323104500770569,0.4099273085594177,0.7690281867980957,0.26026520133018494,0.7984232306480408,,,,,,,0.6350553631782532,0.4129118025302887,0.7727510333061218,0.31253761053085327,0.7254475951194763,3853.001220703125,0.0038530011661350727,0.3782045245170593,0.26886287331581116,0.021097738295793533
66,,3215,,,,,,0.36297929286956787,4016.679931640625,0.0040166801773011684,0.39826643466949463,0.11024296283721924,0.020503448322415352,,,,,,,,,,
67,32.0,3263,0.6296797394752502,0.4138340353965759,0.7827487587928772,0.2549808621406555,0.802778959274292,,,,,,,0.6293760538101196,0.43135419487953186,0.7751227021217346,0.3067944347858429,0.7205826044082642,3073.795654296875,0.003073795698583126,0.5444485545158386,0.4319491386413574,0.02188512124121189
67,,3263,,,,,,0.5279995799064636,4083.122314453125,0.004083123058080673,0.4780179262161255,0.10819334536790848,0.020348330959677696,,,,,,,,,,
68,29.0,3311,0.6238921880722046,0.40566253662109375,0.7661807537078857,0.25996771454811096,0.8037493228912354,,,,,,,0.6264645457267761,0.42695939540863037,0.7634222507476807,0.31493452191352844,0.7318053245544434,3815.461181640625,0.0038154611829668283,0.4195091426372528,0.30919671058654785,0.02129938453435898
68,,3311,,,,,,0.9420948624610901,4486.36962890625,0.004486370366066694,0.6910326480865479,0.11254718899726868,0.020590322092175484,,,,,,,,,,
69,35.0,3359,0.6261337995529175,0.400706946849823,0.7572054862976074,0.2583458423614502,0.7862804532051086,,,,,,,0.6361324787139893,0.4079662561416626,0.7736328840255737,0.3126729726791382,0.715938150882721,3215.353759765625,0.0032153534702956676,0.41097763180732727,0.30259987711906433,0.021032484248280525
69,,3359,,,,,,0.49466121196746826,3934.970947265625,0.003934971522539854,0.4905405044555664,0.13728950917720795,0.020397087559103966,,,,,,,,,,
70,36.0,3407,0.6327009201049805,0.39749205112457275,0.7660136222839355,0.2541548013687134,0.8035423755645752,,,,,,,0.6405658721923828,0.4025271236896515,0.782072126865387,0.311328649520874,0.7268614768981934,3420.065673828125,0.0034200656227767467,0.38557296991348267,0.27684149146080017,0.021062277257442474
70,,3407,,,,,,0.5511820912361145,3983.249755859375,0.003983250819146633,0.48431479930877686,0.10362789034843445,0.02022251859307289,,,,,,,,,,
71,32.0,3455,0.6323872804641724,0.3976913094520569,0.7710018157958984,0.25825050473213196,0.8095076680183411,,,,,,,0.6411997675895691,0.40349575877189636,0.7850269079208374,0.3133018910884857,0.7224936485290527,3919.161865234375,0.003919162321835756,0.4642024040222168,0.35321682691574097,0.021413283422589302
71,,3455,,,,,,0.426265150308609,4110.23388671875,0.0041102333925664425,0.4167232811450958,0.09762095659971237,0.020371895283460617,,,,,,,,,,
72,34.0,3503,0.6306334733963013,0.3931428790092468,0.7544571161270142,0.26183485984802246,0.7979599237442017,,,,,,,0.6446890830993652,0.42130768299102783,0.759894073009491,0.30266621708869934,0.7216986417770386,3883.18701171875,0.0038831871934235096,0.3932005763053894,0.28536486625671387,0.020790494978427887
72,,3503,,,,,,0.30833953619003296,3967.281005859375,0.003967280499637127,0.3732697665691376,0.11479230970144272,0.020068077370524406,,,,,,,,,,
73,29.0,3551,0.6369974613189697,0.3933558166027069,0.7487737536430359,0.2629374861717224,0.8108600378036499,,,,,,,0.6496124863624573,0.4072841703891754,0.7777191996574402,0.30340421199798584,0.7210915684700012,3889.09423828125,0.0038890938740223646,0.39678895473480225,0.2877175211906433,0.021036462858319283
73,,3551,,,,,,0.27949240803718567,4195.18896484375,0.004195189103484154,0.32782861590385437,0.08440270274877548,0.01989690028131008,,,,,,,,,,
74,32.0,3599,0.6400476098060608,0.40064680576324463,0.7417429685592651,0.25378793478012085,0.7974210381507874,,,,,,,0.6517006158828735,0.4146011173725128,0.7564965486526489,0.2976336181163788,0.7163925170898438,3830.826171875,0.003830825677141547,0.43321311473846436,0.325497567653656,0.02077694796025753
74,,3599,,,,,,0.27612701058387756,4111.11376953125,0.0041111125610768795,0.3575844466686249,0.1159287616610527,0.01989620365202427,,,,,,,,,,
75,30.0,3647,0.6379943490028381,0.3940805494785309,0.7665770053863525,0.2588011920452118,0.8061928153038025,,,,,,,0.64058518409729,0.41086965799331665,0.7542360424995422,0.30390119552612305,0.7207323312759399,3689.59375,0.003689593868330121,0.39081257581710815,0.284097820520401,0.020605036988854408
75,,3647,,,,,,0.30226564407348633,3958.853515625,0.003958854358643293,0.3408164083957672,0.08604664355516434,0.0199356097728014,,,,,,,,,,
76,30.0,3695,0.6387171149253845,0.3904273808002472,0.7622205018997192,0.2606370747089386,0.801021933555603,,,,,,,0.6301250457763672,0.4153822660446167,0.7608878016471863,0.3079178035259247,0.7247316837310791,3633.673095703125,0.0036336728371679783,0.5252167582511902,0.41799989342689514,0.02071663923561573
76,,3695,,,,,,0.701066792011261,4077.133056640625,0.0040771313942968845,0.5524611473083496,0.09907722473144531,0.0197546798735857,,,,,,,,,,
77,31.0,3743,0.6341220140457153,0.40486574172973633,0.7531920075416565,0.25434252619743347,0.8154746294021606,,,,,,,0.6351563334465027,0.41022104024887085,0.7359299063682556,0.3043622672557831,0.7207013964653015,3800.090576171875,0.003800090868026018,0.4880128800868988,0.379982590675354,0.02084604650735855
77,,3743,,,,,,0.4243412911891937,4185.037109375,0.004185038153082132,0.3980473577976227,0.08314647525548935,0.01970905251801014,,,,,,,,,,
78,28.0,3791,0.6379155516624451,0.4023071825504303,0.7600096464157104,0.2565532922744751,0.8028301000595093,,,,,,,0.6353616714477539,0.4173048138618469,0.7354636788368225,0.3033221364021301,0.7224133014678955,4085.511474609375,0.004085511900484562,0.41607508063316345,0.30864855647087097,0.020668210461735725
78,,3791,,,,,,0.3984227478504181,4136.54736328125,0.0041365474462509155,0.40395602583885193,0.1018727496266365,0.019747057929635048,,,,,,,,,,
79,34.0,3839,0.636798620223999,0.4021887481212616,0.7722926735877991,0.2538641095161438,0.8077356815338135,,,,,,,0.6328064799308777,0.41597315669059753,0.740267813205719,0.30495738983154297,0.715578556060791,3647.95361328125,0.0036479532718658447,0.40606674551963806,0.2994731068611145,0.02058914117515087
79,,3839,,,,,,0.4058328866958618,4065.233642578125,0.004065233748406172,0.40500035881996155,0.09985753893852234,0.01963222585618496,,,,,,,,,,
80,36.0,3887,0.6260135173797607,0.4032967984676361,0.7536078095436096,0.24950531125068665,0.8119564652442932,,,,,,,0.6308906674385071,0.42447420954704285,0.7407549619674683,0.2972279489040375,0.721096396446228,3388.69091796875,0.0033886912278831005,0.4567667543888092,0.3496723175048828,0.02074115164577961
80,,3887,,,,,,0.6116944551467896,3839.59375,0.0038395936135202646,0.4980026185512543,0.08870440721511841,0.01992228999733925,,,,,,,,,,
81,33.0,3935,0.6307727098464966,0.4081451892852783,0.7614439725875854,0.2508072853088379,0.7989199161529541,,,,,,,0.6242430806159973,0.4322231411933899,0.7655634880065918,0.30168789625167847,0.7219251394271851,3346.5458984375,0.003346545621752739,0.3965161144733429,0.2907596826553345,0.020481988787651062
81,,3935,,,,,,0.46141543984413147,3859.093017578125,0.003859092714264989,0.4404106140136719,0.10795620083808899,0.019577492028474808,,,,,,,,,,
82,35.0,3983,0.6327478289604187,0.3964521288871765,0.7603373527526855,0.26170608401298523,0.8143842816352844,,,,,,,0.6333408355712891,0.421972393989563,0.7607236504554749,0.29520946741104126,0.7216376662254333,3359.83837890625,0.003359838156029582,0.5140078067779541,0.40774574875831604,0.020580440759658813
82,,3983,,,,,,0.2744986116886139,3646.627197265625,0.0036466277670115232,0.3287757337093353,0.09064411371946335,0.019447145983576775,,,,,,,,,,
83,34.0,4031,0.6330927610397339,0.3941366374492645,0.7684723734855652,0.2588997781276703,0.8203474283218384,,,,,,,0.6280133724212646,0.42152106761932373,0.7397247552871704,0.30291813611984253,0.7196895480155945,3006.46630859375,0.0030064661987125874,0.4378035366535187,0.3325519263744354,0.02044903114438057
83,,4031,,,,,,0.19699496030807495,3576.610107421875,0.0035766102373600006,0.2678990960121155,0.06801915913820267,0.019561180844902992,,,,,,,,,,
84,29.0,4079,0.6243094205856323,0.3860442042350769,0.7556061148643494,0.26455143094062805,0.8049190640449524,,,,,,,0.6324350833892822,0.43117430806159973,0.766208291053772,0.30100032687187195,0.7267023921012878,3549.967529296875,0.0035499674268066883,0.39008158445358276,0.2845733165740967,0.020391661673784256
84,,4079,,,,,,0.3784876763820648,3735.989501953125,0.0037359895650297403,0.3844855725765228,0.09446670860052109,0.01940782181918621,,,,,,,,,,
85,34.0,4127,0.6261492371559143,0.3897784948348999,0.7529162168502808,0.25522714853286743,0.8154571652412415,,,,,,,0.6250277757644653,0.412664532661438,0.7662861943244934,0.30041828751564026,0.7235177159309387,3073.98681640625,0.0030739870853722095,0.4224579334259033,0.31565147638320923,0.020746495574712753
85,,4127,,,,,,0.4843955934047699,3783.819091796875,0.00378381903283298,0.4257673919200897,0.08344116806983948,0.01926892064511776,,,,,,,,,,
86,36.0,4175,0.6271482706069946,0.3907145857810974,0.7655892372131348,0.2585218846797943,0.8171155452728271,,,,,,,0.6227732300758362,0.41417133808135986,0.7558915615081787,0.3033876419067383,0.7190051078796387,3321.819580078125,0.0033218194730579853,0.40538397431373596,0.3004096448421478,0.020330507308244705
86,,4175,,,,,,0.22728665173053741,3651.9443359375,0.0036519442219287157,0.2871522009372711,0.07193682342767715,0.019584020599722862,,,,,,,,,,
87,29.0,4223,0.6338569521903992,0.3901842534542084,0.7603259086608887,0.25856080651283264,0.8132901787757874,,,,,,,0.6145526766777039,0.42252328991889954,0.7695229649543762,0.3134874105453491,0.7297834157943726,3537.33544921875,0.0035373354330658913,0.3984321355819702,0.2927420437335968,0.0204305499792099
87,,4223,,,,,,0.7408029437065125,4229.33056640625,0.0042293318547308445,0.5620949864387512,0.0883907899260521,0.01981464773416519,,,,,,,,,,
88,37.0,4271,0.6280338168144226,0.38437995314598083,0.7682119011878967,0.2749457359313965,0.8088876605033875,,,,,,,0.6176353096961975,0.42362305521965027,0.7821106910705566,0.31394755840301514,0.7212988138198853,3598.033447265625,0.0035980334505438805,0.4102145731449127,0.30578964948654175,0.020165376365184784
88,,4271,,,,,,0.6455807089805603,4180.0703125,0.004180069547146559,0.5490708947181702,0.1260954886674881,0.019200963899493217,,,,,,,,,,
89,25.0,4319,0.6383309960365295,0.3911152184009552,0.7523925304412842,0.26696106791496277,0.8086878061294556,,,,,,,0.6264001131057739,0.41012459993362427,0.73037189245224,0.3059905171394348,0.7061817049980164,3565.969482421875,0.003565969644114375,0.45016467571258545,0.3461798429489136,0.02008376643061638
89,,4319,,,,,,0.2954937517642975,3837.792724609375,0.003837794065475464,0.35373780131340027,0.10658978670835495,0.01911267079412937,,,,,,,,,,
90,30.0,4367,0.6395565271377563,0.3931140601634979,0.7441571354866028,0.2636256814002991,0.8263949155807495,,,,,,,0.6327934265136719,0.40730366110801697,0.7386656403541565,0.3068096339702606,0.7195238471031189,3317.906982421875,0.0033179069869220257,0.3908158540725708,0.2844844460487366,0.020602688193321228
90,,4367,,,,,,0.28479036688804626,3806.363525390625,0.0038063630927354097,0.3006715476512909,0.05873965844511986,0.019146068021655083,,,,,,,,,,
91,30.0,4415,0.6365757584571838,0.38773271441459656,0.7347910404205322,0.26057934761047363,0.8247579336166382,,,,,,,0.6291921734809875,0.3996291756629944,0.7319619059562683,0.3110574781894684,0.7206383943557739,3212.873046875,0.003212873125448823,0.4044938087463379,0.29956433176994324,0.020343314856290817
91,,4415,,,,,,0.10600223392248154,3708.721435546875,0.0037087220698595047,0.21146191656589508,0.05581243708729744,0.019787924364209175,,,,,,,,,,
92,23.0,4463,0.6374102234840393,0.39358454942703247,0.7305578589439392,0.2561710774898529,0.8227678537368774,,,,,,,0.6283786296844482,0.40813639760017395,0.7346309423446655,0.30658015608787537,0.7219189405441284,3377.95654296875,0.003377955872565508,0.38446322083473206,0.2801809310913086,0.02018086239695549
92,,4463,,,,,,0.17123828828334808,3758.586181640625,0.003758585313335061,0.24255497753620148,0.05817916989326477,0.018999604508280754,,,,,,,,,,
93,28.0,4511,0.6284686326980591,0.39450398087501526,0.7401920557022095,0.23920245468616486,0.791002631187439,,,,,,,0.6133705377578735,0.42051342129707336,0.7832353115081787,0.31863296031951904,0.72182297706604,3657.548095703125,0.0036575484555214643,0.44791120290756226,0.34166860580444336,0.02051701210439205
93,,4511,,,,,,0.651122510433197,4383.53955078125,0.004383537918329239,0.540889322757721,0.11136191338300705,0.019916540011763573,,,,,,,,,,
94,24.0,4559,0.6446070075035095,0.3885621428489685,0.6252488493919373,0.255363792181015,0.6876227259635925,,,,,,,0.6290660500526428,0.4218597114086151,0.6424092650413513,0.3210607171058655,0.6692491769790649,3644.95849609375,0.003644958371296525,0.5072270035743713,0.39945197105407715,0.020826010033488274
94,,4559,,,,,,1.776172161102295,4328.48095703125,0.004328481387346983,1.456621766090393,0.46726855635643005,0.019387761130928993,,,,,,,,,,
95,35.0,4607,0.6325085163116455,0.3854837417602539,0.7555898427963257,0.28180861473083496,0.8174811005592346,,,,,,,0.6136108636856079,0.42191946506500244,0.7549061179161072,0.3257269859313965,0.7276687622070312,3879.47705078125,0.003879477037116885,0.46096184849739075,0.35630178451538086,0.020156115293502808
95,,4607,,,,,,0.6575071215629578,4203.57470703125,0.004203574266284704,0.5462492108345032,0.1180790588259697,0.01904257759451866,,,,,,,,,,
96,27.0,4655,0.6200421452522278,0.38715994358062744,0.510172963142395,0.24944183230400085,0.15227383375167847,,,,,,,0.6079198718070984,0.39970195293426514,0.5504982471466064,0.34320369362831116,0.2858729660511017,3004.953369140625,0.0030049532651901245,1.07937753200531,0.9755284190177917,0.020168794319033623
96,,4655,,,,,,0.5254386067390442,3429.871337890625,0.003429871052503586,1.4312914609909058,1.0680805444717407,0.019412288442254066,,,,,,,,,,
97,22.0,4703,0.6249020099639893,0.36418452858924866,0.7530239820480347,0.28976431488990784,0.7707803249359131,,,,,,,0.6187371015548706,0.40498924255371094,0.7645884156227112,0.3277880847454071,0.7052112221717834,3271.829345703125,0.003271829802542925,0.43277668952941895,0.3294052183628082,0.020019927993416786
97,,4703,,,,,,0.4981970489025116,3508.845458984375,0.0035088444128632545,0.5475624203681946,0.1994580626487732,0.019099386408925056,,,,,,,,,,
98,28.0,4751,0.621810793876648,0.36693933606147766,0.7472786903381348,0.2944473624229431,0.8220996856689453,,,,,,,0.6152476072311401,0.4081777036190033,0.7309450507164001,0.31799376010894775,0.7151734828948975,2658.728515625,0.0026587280444800854,0.5135585069656372,0.40540000796318054,0.02109995298087597
98,,4751,,,,,,0.2612241804599762,3512.480712890625,0.0035124795977026224,0.3035927712917328,0.07493286579847336,0.018907073885202408,,,,,,,,,,
99,30.0,4799,0.6341108083724976,0.37137216329574585,0.7362025380134583,0.285786896944046,0.8227173686027527,,,,,,,0.6251140236854553,0.39409276843070984,0.7475182414054871,0.31388193368911743,0.714727520942688,3871.62451171875,0.003871624357998371,0.5279327034950256,0.42282170057296753,0.020247887820005417
99,,4799,,,,,,0.14883895218372345,3542.1943359375,0.0035421934444457293,0.23581548035144806,0.06342533975839615,0.018885692581534386,,,,,,,,,,
