epoch,stable_dims,step,train_C,train_D,train_I,train_cluster,train_dim_kl,train_kl,train_loss,train_pred,train_recon,val_C,val_D,val_I,val_dim_kl,val_kl,val_loss,val_pred,val_recon
0,0.0,47,0.8279710412025452,0.6073635220527649,0.02615298144519329,,,,,,,0.5520755648612976,0.3748917281627655,0.2850899398326874,583.5968627929688,0.000583596876822412,2.438213586807251,0.9654793739318848,0.29443004727363586
0,,47,,,,0.0,1173.2476806640625,0.0011732476996257901,2.810781717300415,0.9822097420692444,0.3654797375202179,,,,,,,,
1,0.0,95,0.9439517855644226,0.5063078999519348,0.024725669994950294,,,,,,,0.791155219078064,0.39836230874061584,0.13121776282787323,5344.794921875,0.005344795994460583,2.205317497253418,0.9690167903900146,0.24619118869304657
1,,95,,,,0.5743612051010132,1460.8665771484375,0.0014608664205297828,2.6215980052948,0.9966447949409485,0.2672623097896576,,,,,,,,
2,0.0,143,0.8003363609313965,0.3412370979785919,0.06855050474405289,,,,,,,0.7811177372932434,0.4388156235218048,0.12762048840522766,3368.34912109375,0.0033683490473777056,1.8642655611038208,0.9655439257621765,0.17907065153121948
2,,143,,,,0.3726288974285126,3024.3076171875,0.0030243073124438524,2.175940752029419,0.9788116812705994,0.20155812799930573,,,,,,,,
3,0.0,191,0.7905516624450684,0.3531818687915802,0.08394912630319595,,,,,,,0.776237428188324,0.4146385192871094,0.13361681997776031,3633.866943359375,0.0036338672507554293,1.647365927696228,0.9652368426322937,0.1356990486383438
3,,191,,,,0.6950013041496277,3645.2646484375,0.00364526454359293,2.080639123916626,0.9787684082984924,0.15014494955539703,,,,,,,,
4,6.0,239,0.7833029627799988,0.424285888671875,0.0990755558013916,,,,,,,0.7998490929603577,0.4392209053039551,0.12593640387058258,3540.7763671875,0.0035407766699790955,1.4632036685943604,0.965128481388092,0.09890687465667725
4,,239,,,,0.6919683814048767,3700.914306640625,0.003700915491208434,1.8937405347824097,0.9784259796142578,0.11312585324048996,,,,,,,,
5,4.0,287,0.7947938442230225,0.41205406188964844,0.09137146174907684,,,,,,,0.7976855635643005,0.44282999634742737,0.12222703546285629,3065.5263671875,0.0030655264854431152,1.3369139432907104,0.9650632739067078,0.07375703752040863
5,,287,,,,0.717162549495697,3527.664306640625,0.0035276636481285095,1.770241141319275,0.9783405661582947,0.085958331823349,,,,,,,,
6,1.0,335,0.7334957718849182,0.3568211793899536,0.25135624408721924,,,,,,,0.7964705228805542,0.5511540174484253,0.31495049595832825,4181.40576171875,0.004181405529379845,1.2796571254730225,0.9653835892677307,0.06201844662427902
6,,335,,,,0.7133665680885315,3251.298828125,0.003251298563554883,1.6951236724853516,0.9961726069450378,0.06780332326889038,,,,,,,,
7,0.0,383,0.7369557619094849,0.36218756437301636,0.2518748939037323,,,,,,,0.760756254196167,0.5547200441360474,0.3236669898033142,3125.019775390625,0.003125019371509552,1.2264463901519775,0.9330460429191589,0.05805505812168121
7,,383,,,,0.7264887690544128,2932.8388671875,0.0029328393284231424,1.6133657693862915,0.959529459476471,0.05753186717629433,,,,,,,,
8,2.0,431,0.7478078603744507,0.5573383569717407,0.2583056092262268,,,,,,,0.7681946754455566,0.6531687378883362,0.32529211044311523,2917.498291015625,0.0029174985829740763,1.0967597961425781,0.8440644145011902,0.04995555058121681
8,,431,,,,0.7130089402198792,2527.4853515625,0.0025274858344346285,1.4918614625930786,0.8809228539466858,0.0503813661634922,,,,,,,,
9,0.0,479,0.7341744303703308,0.5510212779045105,0.30853432416915894,,,,,,,0.7657015323638916,0.5791645646095276,0.3440863788127899,2855.255859375,0.0028552559670060873,1.0122814178466797,0.787312388420105,0.044422730803489685
9,,479,,,,0.6888450980186462,2665.4072265625,0.0026654070243239403,1.3527134656906128,0.7820509076118469,0.04471486806869507,,,,,,,,
10,2.0,527,0.7156518697738647,0.48730915784835815,0.31917059421539307,,,,,,,0.7862339019775391,0.5382686257362366,0.34010788798332214,1783.3662109375,0.0017833663150668144,1.8255457878112793,1.6164766550064087,0.0414571538567543
