epoch,stable_dims,step,train_C,train_D,train_I,train_cluster,train_dim_kl,train_kl,train_loss,train_pred,train_recon,val_C,val_D,val_I,val_dim_kl,val_kl,val_loss,val_pred,val_recon
0,0.0,23,0.8651779294013977,0.5778211355209351,0.004686619620770216,,,,,,,0.5623537302017212,0.3885084092617035,0.2558667063713074,148.89476013183594,0.00014889474550727755,2.8827481269836426,0.9984620809555054,0.3768274188041687
0,,23,,,,0.0,1082.7633056640625,0.0010827634250745177,2.965399980545044,1.0060346126556396,0.3916566073894501,,,,,,,,
1,0.0,47,0.7933685779571533,0.24721737205982208,0.024545134976506233,,,,,,,0.7933923006057739,0.4893397092819214,0.1102927178144455,2357.79541015625,0.00235779513604939,2.5927059650421143,0.9973093867301941,0.31860774755477905
1,,47,,,,1.9723623991012573,1048.63330078125,0.0010486333630979061,3.6237316131591797,1.0109374523162842,0.32511284947395325,,,,,,,,
2,0.0,71,0.7866091728210449,0.2948540151119232,0.06018958240747452,,,,,,,0.7815794944763184,0.4400066137313843,0.1190105751156807,2365.474365234375,0.002365474123507738,2.3866310119628906,0.9972457885742188,0.27740395069122314
2,,71,,,,0.6264285445213318,1956.8143310546875,0.0019568142015486956,2.7804031372070312,1.00214421749115,0.2926174998283386,,,,,,,,
3,1.0,95,0.8218663930892944,0.32115185260772705,0.06800326704978943,,,,,,,0.7848660945892334,0.4292220175266266,0.12273840606212616,2182.7861328125,0.0021827861201018095,2.1710150241851807,0.996608555316925,0.23444470763206482
3,,95,,,,0.6965510845184326,2324.540283203125,0.0023245408665388823,2.648958206176758,1.0013030767440796,0.2594110369682312,,,,,,,,
4,5.0,119,0.7560725808143616,0.34919437766075134,0.08134732395410538,,,,,,,0.7841531038284302,0.42390453815460205,0.12762349843978882,2073.48583984375,0.0020734858699142933,1.970767855644226,0.996520459651947,0.19443479180335999
4,,119,,,,0.6978655457496643,2302.618408203125,0.002302618231624365,2.4304614067077637,1.001171350479126,0.21561087667942047,,,,,,,,
5,0.0,143,0.7827387452125549,0.284145325422287,0.07155034691095352,,,,,,,0.7881389260292053,0.4098352789878845,0.12529277801513672,1935.5416259765625,0.0019355413969606161,1.779003381729126,0.9963690638542175,0.1561397761106491
5,,143,,,,0.753197431564331,2097.98681640625,0.0020979861728847027,2.261805772781372,1.001081109046936,0.17640554904937744,,,,,,,,
6,1.0,167,0.7657376527786255,0.2761276364326477,0.056270401924848557,,,,,,,0.7926248908042908,0.44996875524520874,0.11759645491838455,2696.007080078125,0.0026960070244967937,1.682281494140625,1.0329999923706055,0.12931707501411438
6,,167,,,,0.7431170344352722,2028.6025390625,0.002028602408245206,2.0852019786834717,1.0011917352676392,0.14208456873893738,,,,,,,,
7,0.0,191,0.8073772192001343,0.28325918316841125,0.06410406529903412,,,,,,,0.809624433517456,0.4600275158882141,0.11468575149774551,2554.397705078125,0.0025543980300426483,1.4912941455841064,1.0149880647659302,0.09475032985210419
7,,191,,,,0.7412489056587219,2365.835693359375,0.0023658357094973326,1.9492186307907104,1.0039643049240112,0.1144527792930603,,,,,,,,
8,0.0,215,0.7990894317626953,0.25826194882392883,0.059724558144807816,,,,,,,0.8046624064445496,0.44481101632118225,0.1099250316619873,2740.914306640625,0.0027409144677221775,1.4252333641052246,1.0247538089752197,0.07954772561788559
8,,215,,,,0.735367476940155,2818.472900390625,0.0028184729162603617,1.8318320512771606,1.0010900497436523,0.09204801172018051,,,,,,,,
9,0.0,239,0.8390414714813232,0.328997939825058,0.06502638012170792,,,,,,,0.8075914978981018,0.47337406873703003,0.10167406499385834,2480.55078125,0.0024805511347949505,1.3543251752853394,1.0119091272354126,0.0679871141910553
9,,239,,,,0.7272119522094727,2878.819580078125,0.002878819825127721,1.735466480255127,0.9984801411628723,0.07410027831792831,,,,,,,,
10,0.0,263,0.8075944185256958,0.46180427074432373,0.06218993291258812,,,,,,,0.8116852641105652,0.4835878610610962,0.09604562073945999,1770.841552734375,0.0017708416562527418,1.245478630065918,0.953172504901886,0.05810704827308655
10,,263,,,,0.7094822525978088,2515.66259765625,0.0025156631600111723,1.6593351364135742,0.9923678040504456,0.06194212660193443,,,,,,,,
11,1.0,287,0.7743517160415649,0.48681092262268066,0.06500785797834396,,,,,,,0.8189708590507507,0.4483315646648407,0.10142205655574799,1349.7884521484375,0.001349788741208613,1.1807277202606201,0.9085431098937988,0.05416696518659592
11,,287,,,,0.723338782787323,2410.151611328125,0.002410151297226548,1.5990201234817505,0.963123619556427,0.054363418370485306,,,,,,,,
12,2.0,311,0.7710217237472534,0.5012608170509338,0.06912845373153687,,,,,,,0.8146992325782776,0.5044938921928406,0.10280974209308624,2484.0703125,0.0024840703699737787,1.1470662355422974,0.8955892324447632,0.04979860782623291
12,,311,,,,0.7154209613800049,2648.674072265625,0.0026486741844564676,1.4957319498062134,0.883610725402832,0.05035247281193733,,,,,,,,
13,1.0,335,0.7663583159446716,0.5529554486274719,0.07529312372207642,,,,,,,0.8156237602233887,0.49826663732528687,0.10795596241950989,2091.38037109375,0.002091380301862955,2.1159451007843018,1.8512414693832397,0.05252247676253319
13,,335,,,,0.7051601409912109,2793.0830078125,0.0027930832002311945,1.3756656646728516,0.7825201153755188,0.047554511576890945,,,,,,,,
14,1.0,359,0.7641745805740356,0.533409833908081,0.08805456757545471,,,,,,,0.800582230091095,0.5031095147132874,0.11784230172634125,3684.015869140625,0.003684016177430749,2.1117939949035645,1.8800053596496582,0.045620933175086975
14,,359,,,,0.6631371378898621,2731.2353515625,0.002731234999373555,1.2603484392166138,0.6983912587165833,0.04553147032856941,,,,,,,,
15,11.0,383,0.7625740766525269,0.5272691249847412,0.09597105532884598,,,,,,,0.7806293964385986,0.48976990580558777,0.13827602565288544,2433.544921875,0.002433544723317027,0.9041630625724792,0.683987021446228,0.04354849085211754
15,,383,,,,0.6562238931655884,2836.099365234375,0.0028360991273075342,1.239883542060852,0.6883910298347473,0.04410887137055397,,,,,,,,
16,6.0,407,0.7534741163253784,0.4986334443092346,0.1081099882721901,,,,,,,0.7988584637641907,0.5021931529045105,0.12413322180509567,10972.30078125,0.010972300544381142,3.232326030731201,2.9702582359313965,0.05021911486983299
16,,407,,,,0.6847828030586243,2845.908447265625,0.0028459085151553154,1.2519453763961792,0.6908667087554932,0.04316825792193413,,,,,,,,
